modelchecking;ABPdatasize=2_read_then_eventually_send;psi;0.000038
modelchecking;ABPdatasize=2_read_then_eventually_send;spm;0.000039
modelchecking;ABPdatasize=2_read_then_eventually_send;rrdp;0.000040
modelchecking;ABPdatasize=2_read_then_eventually_send;zlk;0.000060
modelchecking;ABPdatasize=2_read_then_eventually_send;ppp;0.000040
modelchecking;ABPdatasize=2_read_then_eventually_send;psi-n;0.000037
modelchecking;ABPdatasize=2_read_then_eventually_send;pgsi;0.004000
modelchecking;ABPdatasize=2_read_then_eventually_send;parsi-mc8;0.001085
modelchecking;ABPdatasize=2_read_then_eventually_send;psi-8-n;0.053173
modelchecking;ABPdatasize=2_read_then_eventually_send;psi-1-n;0.000089
modelchecking;ABPdatasize=2_read_then_eventually_send;parsi-seq;0.000013
modelchecking;ABPdatasize=2_read_then_eventually_send;parsi-mc1;0.000658
modelchecking;ABPdatasize=2_read_then_eventually_send;spm-n;0.000435
modelchecking;ABPdatasize=2_read_then_eventually_send;qpt-n;0.000117
modelchecking;ABPdatasize=2_read_then_eventually_send;tspm-n;0.000311
modelchecking;ABPdatasize=2_read_then_eventually_send;pgspm;0.004000
modelchecking;ABPdatasize=2_read_then_eventually_send;pbespg;0.000000
modelchecking;ABPdatasize=2_read_then_eventually_send;pbeszlk;0.000066
modelchecking;ABPdatasize=2_read_then_eventually_send;zlk-8-n;0.036503
modelchecking;ABPdatasize=2_read_then_eventually_send;zlk-1-n;0.000110
modelchecking;ABPdatasize=2_read_then_eventually_send;spg-mc;0.000256
modelchecking;ABPdatasize=2_read_then_eventually_send;pgzlk;0.000000
modelchecking;ABPdatasize=2_read_then_eventually_send;spg-seq;0.000022
modelchecking;ABPdatasize=2_read_then_eventually_send;zlk-n;0.000058
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;pp;0.209427
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;qpt;1200.000000
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;dp;0.154317
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;rr;0.162781
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;tspm;1.387150
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;psi;0.465563
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;spm;1.409945
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;rrdp;0.206075
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;zlk;0.067764
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;ppp;0.150602
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;psi-n;0.449394
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;pgsi;1200.000000
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;parsi-mc8;0.734763
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;psi-8-n;0.434879
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;psi-1-n;0.585070
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;parsi-seq;0.621353
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;parsi-mc1;1.666279
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;spm-n;1.485621
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;qpt-n;1200.000000
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;tspm-n;1.343066
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;pgspm;31.276000
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;pbespg;0.060000
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;pbeszlk;0.032451
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;zlk-8-n;0.103379
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;zlk-1-n;0.054626
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;spg-mc;0.220522
equivchecking;SWP_SWP_(datasize=2_capacity=1_windowsize=1)eq=weak-bisim;pgzlk;4.376000
